DBN,School Name,Grade Level,Program Type,Department,Subject,Number of Students,Number of Classes,Average Class Size
09X263,VALIDUS PREPARATORY ACADEMY: AN EXPEDITIONARY LEARNING SCHOOL,HS Core,ICT,Science,HS Living Environment,54,2,27
09X263,VALIDUS PREPARATORY ACADEMY: AN EXPEDITIONARY LEARNING SCHOOL,HS Core,ICT,Social Studies,HS Global History,65,2,32.5
09X263,VALIDUS PREPARATORY ACADEMY: AN EXPEDITIONARY LEARNING SCHOOL,HS Core,ICT,Social Studies,HS US History,61,2,30.5
09X263,VALIDUS PREPARATORY ACADEMY: AN EXPEDITIONARY LEARNING SCHOOL,HS Core,SC,English,HS English 10,21,1,21
09X263,VALIDUS PREPARATORY ACADEMY: AN EXPEDITIONARY LEARNING SCHOOL,HS Core,SC,English,HS English 12,20,1,20
09X263,VALIDUS PREPARATORY ACADEMY: AN EXPEDITIONARY LEARNING SCHOOL,HS Core,SC,Math,HS Algebra I,19,1,19
09X263,VALIDUS PREPARATORY ACADEMY: AN EXPEDITIONARY LEARNING SCHOOL,HS Core,SC,Math,HS Geometry,16,1,16
09X263,VALIDUS PREPARATORY ACADEMY: AN EXPEDITIONARY LEARNING SCHOOL,HS Core,SC,Science,HS Earth Science,13,1,13
09X263,VALIDUS PREPARATORY ACADEMY: AN EXPEDITIONARY LEARNING SCHOOL,HS Core,SC,Science,HS Living Environment,21,1,21
09X263,VALIDUS PREPARATORY ACADEMY: AN EXPEDITIONARY LEARNING SCHOOL,HS Core,SC,Social Studies,HS Global History,38,2,19
09X263,VALIDUS PREPARATORY ACADEMY: AN EXPEDITIONARY LEARNING SCHOOL,HS Core,SC,Social Studies,HS US History,16,1,16
09X276,LEADERSHIP INSTITUTE,HS Core,Gen Ed,English,HS English 10,29,1,29
09X276,LEADERSHIP INSTITUTE,HS Core,Gen Ed,English,HS English 11,21,1,21
09X276,LEADERSHIP INSTITUTE,HS Core,Gen Ed,English,HS English 12,12,1,12
09X276,LEADERSHIP INSTITUTE,HS Core,Gen Ed,English,HS English Other,37,3,12.3
09X276,LEADERSHIP INSTITUTE,HS Core,Gen Ed,Math,HS Algebra I,69,3,23
09X276,LEADERSHIP INSTITUTE,HS Core,Gen Ed,Math,HS Algebra II,11,1,11
09X276,LEADERSHIP INSTITUTE,HS Core,Gen Ed,Math,HS Geometry,45,3,15
09X276,LEADERSHIP INSTITUTE,HS Core,Gen Ed,Science,HS Earth Science,49,2,24.5
09X276,LEADERSHIP INSTITUTE,HS Core,Gen Ed,Science,HS Living Environment,60,3,20
09X276,LEADERSHIP INSTITUTE,HS Core,Gen Ed,Social Studies,HS Global History,89,4,22.3
09X276,LEADERSHIP INSTITUTE,HS Core,Gen Ed,Social Studies,HS Government,15,1,15
09X276,LEADERSHIP INSTITUTE,HS Core,ICT,English,HS English 10,24,1,24
09X276,LEADERSHIP INSTITUTE,HS Core,ICT,English,HS English 11,28,1,28
09X276,LEADERSHIP INSTITUTE,HS Core,ICT,English,HS English 12,18,1,18
09X276,LEADERSHIP INSTITUTE,HS Core,ICT,Science,HS Earth Science,31,1,31
09X276,LEADERSHIP INSTITUTE,HS Core,ICT,Science,HS Living Environment,18,1,18
09X276,LEADERSHIP INSTITUTE,HS Core,ICT,Science,HS Other Science,32,1,32
09X276,LEADERSHIP INSTITUTE,HS Core,ICT,Social Studies,HS Government,25,1,25
09X276,LEADERSHIP INSTITUTE,HS Core,ICT,Social Studies,HS US History,47,2,23.5
09X276,LEADERSHIP INSTITUTE,HS Core,SC,English,HS English 09,8,1,8
09X276,LEADERSHIP INSTITUTE,HS Core,SC,English,HS English 10,6,1,6
09X276,LEADERSHIP INSTITUTE,HS Core,SC,Math,HS Algebra I,14,2,7
09X276,LEADERSHIP INSTITUTE,HS Core,SC,Science,HS Living Environment,15,2,7.5
09X276,LEADERSHIP INSTITUTE,HS Core,SC,Social Studies,HS Global History,17,2,8.5
09X297,MORRIS ACADEMY FOR COLLABORATIVE STUDIES,HS Core,Gen Ed,English,HS English 09,68,3,22.7
09X297,MORRIS ACADEMY FOR COLLABORATIVE STUDIES,HS Core,Gen Ed,English,HS English 10,22,1,22
09X297,MORRIS ACADEMY FOR COLLABORATIVE STUDIES,HS Core,Gen Ed,English,HS English 11,65,2,32.5
09X297,MORRIS ACADEMY FOR COLLABORATIVE STUDIES,HS Core,Gen Ed,English,HS English 12,25,1,25
09X297,MORRIS ACADEMY FOR COLLABORATIVE STUDIES,HS Core,Gen Ed,Math,HS Algebra I,87,4,21.8
09X297,MORRIS ACADEMY FOR COLLABORATIVE STUDIES,HS Core,Gen Ed,Math,HS Algebra II,65,3,21.7
09X297,MORRIS ACADEMY FOR COLLABORATIVE STUDIES,HS Core,Gen Ed,Math,HS Geometry,61,2,30.5
09X297,MORRIS ACADEMY FOR COLLABORATIVE STUDIES,HS Core,Gen Ed,Math,HS Math Other,14,1,14
09X297,MORRIS ACADEMY FOR COLLABORATIVE STUDIES,HS Core,Gen Ed,Science,HS Chemistry,76,3,25.3
09X297,MORRIS ACADEMY FOR COLLABORATIVE STUDIES,HS Core,Gen Ed,Science,HS Earth Science,75,3,25
09X297,MORRIS ACADEMY FOR COLLABORATIVE STUDIES,HS Core,Gen Ed,Science,HS Living Environment,69,3,23
09X297,MORRIS ACADEMY FOR COLLABORATIVE STUDIES,HS Core,Gen Ed,Science,HS Physics,21,1,21
09X297,MORRIS ACADEMY FOR COLLABORATIVE STUDIES,HS Core,Gen Ed,Social Studies,HS Global History,215,8,26.9
09X297,MORRIS ACADEMY FOR COLLABORATIVE STUDIES,HS Core,Gen Ed,Social Studies,HS Government,32,1,32
09X297,MORRIS ACADEMY FOR COLLABORATIVE STUDIES,HS Core,Gen Ed,Social Studies,HS US History,90,3,30
09X297,MORRIS ACADEMY FOR COLLABORATIVE STUDIES,HS Core,ICT,English,HS English 09,29,1,29
09X297,MORRIS ACADEMY FOR COLLABORATIVE STUDIES,HS Core,ICT,English,HS English 10,90,3,30
09X297,MORRIS ACADEMY FOR COLLABORATIVE STUDIES,HS Core,ICT,English,HS English 11,69,2,34.5
09X297,MORRIS ACADEMY FOR COLLABORATIVE STUDIES,HS Core,ICT,English,HS English 12,44,2,22
09X297,MORRIS ACADEMY FOR COLLABORATIVE STUDIES,HS Core,ICT,Math,HS Algebra I,57,2,28.5
09X297,MORRIS ACADEMY FOR COLLABORATIVE STUDIES,HS Core,ICT,Math,HS Geometry,94,3,31.3
09X297,MORRIS ACADEMY FOR COLLABORATIVE STUDIES,HS Core,ICT,Math,HS Math Other,29,1,29
09X297,MORRIS ACADEMY FOR COLLABORATIVE STUDIES,HS Core,ICT,Science,HS Earth Science,46,2,23
09X297,MORRIS ACADEMY FOR COLLABORATIVE STUDIES,HS Core,ICT,Science,HS Living Environment,29,1,29
09X297,MORRIS ACADEMY FOR COLLABORATIVE STUDIES,HS Core,ICT,Science,HS Other Life Science,64,2,32
09X297,MORRIS ACADEMY FOR COLLABORATIVE STUDIES,HS Core,ICT,Science,HS Physics,20,1,20
09X297,MORRIS ACADEMY FOR COLLABORATIVE STUDIES,HS Core,ICT,Social Studies,HS Global History,132,4,33
09X297,MORRIS ACADEMY FOR COLLABORATIVE STUDIES,HS Core,ICT,Social Studies,HS Government,67,2,33.5
09X297,MORRIS ACADEMY FOR COLLABORATIVE STUDIES,HS Core,ICT,Social Studies,HS US History,71,2,35.5
09X297,MORRIS ACADEMY FOR COLLABORATIVE STUDIES,HS Core,SC,English,HS English 09,13,1,13
09X297,MORRIS ACADEMY FOR COLLABORATIVE STUDIES,HS Core,SC,English,HS English 10,9,1,9
09X297,MORRIS ACADEMY FOR COLLABORATIVE STUDIES,HS Core,SC,Math,HS Algebra I,22,2,11
09X297,MORRIS ACADEMY FOR COLLABORATIVE STUDIES,HS Core,SC,Science,HS Living Environment,13,1,13
09X297,MORRIS ACADEMY FOR COLLABORATIVE STUDIES,HS Core,SC,Science,HS Other Life Science,11,1,11
09X297,MORRIS ACADEMY FOR COLLABORATIVE STUDIES,HS Core,SC,Social Studies,HS Global History,22,2,11
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,HS Core,Gen Ed,English,HS English 09,74,3,24.7
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,HS Core,Gen Ed,English,HS English 10,65,3,21.7
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,HS Core,Gen Ed,English,HS English 11,79,3,26.3
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,HS Core,Gen Ed,English,HS English 12,66,3,22
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,HS Core,Gen Ed,English,HS English Other,53,2,26.5
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,HS Core,Gen Ed,Math,HS Algebra I,64,3,21.3
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,HS Core,Gen Ed,Math,HS Algebra II,34,1,34
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,HS Core,Gen Ed,Math,HS Math Other,153,6,25.5
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,HS Core,Gen Ed,Science,HS Chemistry,54,2,27
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,HS Core,Gen Ed,Science,HS Earth Science,46,2,23
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,HS Core,Gen Ed,Science,HS Living Environment,71,3,23.7
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,HS Core,Gen Ed,Science,HS Other Science,51,2,25.5
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,HS Core,Gen Ed,Science,HS Physics,29,1,29
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,HS Core,Gen Ed,Social Studies,HS Global History,179,7,25.6
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,HS Core,Gen Ed,Social Studies,HS Social Studies Other,93,3,31
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,HS Core,Gen Ed,Social Studies,HS US History,105,4,26.3
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,HS Core,ICT,Math,HS Math Other,30,1,30
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,HS Core,ICT,Science,HS Earth Science,25,1,25
09X324,BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,HS Core,ICT,Science,HS Other Science,22,1,22
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,HS Core,Gen Ed,English,HS English 09,87,3,29
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,HS Core,Gen Ed,English,HS English 10,60,2,30
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,HS Core,Gen Ed,English,HS English 11,105,4,26.3
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,HS Core,Gen Ed,English,HS English 12,101,4,25.3
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,HS Core,Gen Ed,English,HS English Other,31,1,31
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,HS Core,Gen Ed,Math,HS Algebra I,89,3,29.7
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,HS Core,Gen Ed,Math,HS Algebra II,175,6,29.2
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,HS Core,Gen Ed,Math,HS Geometry,50,2,25
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,HS Core,Gen Ed,Math,HS Math Other,84,4,21
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,HS Core,Gen Ed,Science,HS Chemistry,98,4,24.5
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,HS Core,Gen Ed,Science,HS Earth Science,160,5,32
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,HS Core,Gen Ed,Science,HS Other Life Science,20,1,20
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,HS Core,Gen Ed,Science,HS Other Science,52,2,26
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,HS Core,Gen Ed,Social Studies,HS Economics,96,3,32
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,HS Core,Gen Ed,Social Studies,HS Global History,208,7,29.7
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,HS Core,Gen Ed,Social Studies,HS Government,67,2,33.5
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,HS Core,Gen Ed,Social Studies,HS Social Studies Other,76,3,25.3
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,HS Core,Gen Ed,Social Studies,HS US History,124,4,31
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,HS Core,ICT,English,HS English 09,33,1,33
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,HS Core,ICT,English,HS English 10,31,1,31
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,HS Core,ICT,English,HS English Other,16,1,16
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,HS Core,ICT,Math,HS Algebra I,29,1,29
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,HS Core,ICT,Science,HS Living Environment,49,2,24.5
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,HS Core,ICT,Social Studies,HS Global History,12,1,12
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,HS Core,SC,English,HS English 09,7,1,7
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,HS Core,SC,English,HS English 10,9,1,9
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,HS Core,SC,English,HS English Other,7,1,7
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,HS Core,SC,Math,HS Algebra I,7,1,7
09X327,COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,HS Core,SC,Social Studies,HS US History,7,1,7
09X329,DREAMYARD PREPARATORY SCHOOL,HS Core,Gen Ed,English,HS English 09,63,4,15.8
09X329,DREAMYARD PREPARATORY SCHOOL,HS Core,Gen Ed,English,HS English 10,54,3,18
09X329,DREAMYARD PREPARATORY SCHOOL,HS Core,Gen Ed,English,HS English 11,13,1,13
09X329,DREAMYARD PREPARATORY SCHOOL,HS Core,Gen Ed,English,HS English 12,19,1,19
09X329,DREAMYARD PREPARATORY SCHOOL,HS Core,Gen Ed,English,HS English Other,67,3,22.3
09X329,DREAMYARD PREPARATORY SCHOOL,HS Core,Gen Ed,Math,HS Algebra I,89,4,22.3
09X329,DREAMYARD PREPARATORY SCHOOL,HS Core,Gen Ed,Math,HS Algebra II,29,1,29
09X329,DREAMYARD PREPARATORY SCHOOL,HS Core,Gen Ed,Math,HS Geometry,52,2,26
09X329,DREAMYARD PREPARATORY SCHOOL,HS Core,Gen Ed,Science,HS Chemistry,16,1,16
09X329,DREAMYARD PREPARATORY SCHOOL,HS Core,Gen Ed,Science,HS Earth Science,20,1,20
09X329,DREAMYARD PREPARATORY SCHOOL,HS Core,Gen Ed,Science,HS Living Environment,60,3,20
09X329,DREAMYARD PREPARATORY SCHOOL,HS Core,Gen Ed,Science,HS Other Science,85,4,21.3
09X329,DREAMYARD PREPARATORY SCHOOL,HS Core,Gen Ed,Social Studies,HS Global History,119,6,19.8
09X329,DREAMYARD PREPARATORY SCHOOL,HS Core,Gen Ed,Social Studies,HS Government,46,2,23
09X329,DREAMYARD PREPARATORY SCHOOL,HS Core,Gen Ed,Social Studies,HS US History,49,2,24.5
09X329,DREAMYARD PREPARATORY SCHOOL,HS Core,ICT,English,HS English 09,20,1,20
09X329,DREAMYARD PREPARATORY SCHOOL,HS Core,ICT,English,HS English 10,45,2,22.5
09X329,DREAMYARD PREPARATORY SCHOOL,HS Core,ICT,English,HS English 11,18,1,18
09X329,DREAMYARD PREPARATORY SCHOOL,HS Core,ICT,English,HS English Other,27,1,27
09X329,DREAMYARD PREPARATORY SCHOOL,HS Core,ICT,Math,HS Algebra I,77,3,25.7
09X329,DREAMYARD PREPARATORY SCHOOL,HS Core,ICT,Math,HS Geometry,26,1,26
09X329,DREAMYARD PREPARATORY SCHOOL,HS Core,ICT,Science,HS Earth Science,61,2,30.5
09X329,DREAMYARD PREPARATORY SCHOOL,HS Core,ICT,Science,HS Living Environment,68,2,34
09X329,DREAMYARD PREPARATORY SCHOOL,HS Core,ICT,Social Studies,HS Global History,60,2,30
09X329,DREAMYARD PREPARATORY SCHOOL,HS Core,ICT,Social Studies,HS US History,32,1,32
09X350,NEW DIRECTIONS SECONDARY SCHOOL,HS Core,Gen Ed,English,HS English 09,126,5,25.2
09X350,NEW DIRECTIONS SECONDARY SCHOOL,HS Core,Gen Ed,English,HS English Other,49,2,24.5
09X350,NEW DIRECTIONS SECONDARY SCHOOL,HS Core,Gen Ed,Math,HS Algebra I,126,5,25.2
09X350,NEW DIRECTIONS SECONDARY SCHOOL,HS Core,Gen Ed,Science,HS Earth Science,147,6,24.5
09X350,NEW DIRECTIONS SECONDARY SCHOOL,HS Core,Gen Ed,Social Studies,HS US History,119,5,23.8
09X350,NEW DIRECTIONS SECONDARY SCHOOL,HS Core,ICT,English,HS English 09,42,2,21
09X350,NEW DIRECTIONS SECONDARY SCHOOL,HS Core,ICT,English,HS English Other,21,1,21
09X350,NEW DIRECTIONS SECONDARY SCHOOL,HS Core,ICT,Math,HS Algebra I,42,2,21
09X350,NEW DIRECTIONS SECONDARY SCHOOL,HS Core,ICT,Science,HS Earth Science,42,2,21
09X350,NEW DIRECTIONS SECONDARY SCHOOL,HS Core,ICT,Social Studies,HS US History,63,3,21
09X365,ACADEMY FOR LANGUAGE AND TECHNOLOGY,HS Core,Gen Ed,English,HS English Other,68,3,22.7
09X365,ACADEMY FOR LANGUAGE AND TECHNOLOGY,HS Core,Gen Ed,Science,HS Earth Science,74,3,24.7
09X365,ACADEMY FOR LANGUAGE AND TECHNOLOGY,HS Core,Gen Ed,Social Studies,HS Government,68,3,22.7
09X403,BRONX INTERNATIONAL HIGH SCHOOL,HS Core,Gen Ed,English,HS English 10,204,9,22.7
09X403,BRONX INTERNATIONAL HIGH SCHOOL,HS Core,Gen Ed,English,HS English 11,88,4,22
09X403,BRONX INTERNATIONAL HIGH SCHOOL,HS Core,Gen Ed,English,HS English 12,68,3,22.7
09X403,BRONX INTERNATIONAL HIGH SCHOOL,HS Core,Gen Ed,English,HS English Other,88,4,22
09X403,BRONX INTERNATIONAL HIGH SCHOOL,HS Core,Gen Ed,Math,HS Algebra I,204,9,22.7
09X403,BRONX INTERNATIONAL HIGH SCHOOL,HS Core,Gen Ed,Math,HS Algebra II,156,7,22.3
09X403,BRONX INTERNATIONAL HIGH SCHOOL,HS Core,Gen Ed,Math,HS Math Other,23,1,23
09X403,BRONX INTERNATIONAL HIGH SCHOOL,HS Core,Gen Ed,Science,HS Chemistry,68,3,22.7
09X403,BRONX INTERNATIONAL HIGH SCHOOL,HS Core,Gen Ed,Science,HS Living Environment,204,9,22.7
09X403,BRONX INTERNATIONAL HIGH SCHOOL,HS Core,Gen Ed,Science,HS Physics,88,4,22
09X403,BRONX INTERNATIONAL HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Global History,204,9,22.7
09X403,BRONX INTERNATIONAL HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Social Studies Other,68,3,22.7
09X403,BRONX INTERNATIONAL HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS US History,88,4,22
09X403,BRONX INTERNATIONAL HIGH SCHOOL,HS Core,ICT,English,HS English 12,21,1,21
09X403,BRONX INTERNATIONAL HIGH SCHOOL,HS Core,ICT,Math,HS Algebra II,21,1,21
09X403,BRONX INTERNATIONAL HIGH SCHOOL,HS Core,ICT,Science,HS Chemistry,21,1,21
09X403,BRONX INTERNATIONAL HIGH SCHOOL,HS Core,ICT,Social Studies,HS Social Studies Other,21,1,21
09X404,SCHOOL FOR EXCELLENCE,HS Core,Gen Ed,English,HS English 09,64,3,21.3
09X404,SCHOOL FOR EXCELLENCE,HS Core,Gen Ed,English,HS English 10,69,3,23
09X404,SCHOOL FOR EXCELLENCE,HS Core,Gen Ed,English,HS English 11,65,3,21.7
09X404,SCHOOL FOR EXCELLENCE,HS Core,Gen Ed,English,HS English 12,51,3,17
09X404,SCHOOL FOR EXCELLENCE,HS Core,Gen Ed,English,HS English Other,174,9,19.3
09X404,SCHOOL FOR EXCELLENCE,HS Core,Gen Ed,Math,HS Algebra I,265,12,22.1
09X404,SCHOOL FOR EXCELLENCE,HS Core,Gen Ed,Math,HS Algebra II,30,1,30
09X404,SCHOOL FOR EXCELLENCE,HS Core,Gen Ed,Math,HS Geometry,20,1,20
09X404,SCHOOL FOR EXCELLENCE,HS Core,Gen Ed,Math,HS Math Other,22,1,22
09X404,SCHOOL FOR EXCELLENCE,HS Core,Gen Ed,Science,HS Chemistry,79,3,26.3
09X404,SCHOOL FOR EXCELLENCE,HS Core,Gen Ed,Science,HS Living Environment,127,6,21.2
09X404,SCHOOL FOR EXCELLENCE,HS Core,Gen Ed,Science,HS Other Science,65,3,21.7
09X404,SCHOOL FOR EXCELLENCE,HS Core,Gen Ed,Social Studies,HS Global History,205,9,22.8
09X404,SCHOOL FOR EXCELLENCE,HS Core,Gen Ed,Social Studies,HS Government,86,4,21.5
09X404,SCHOOL FOR EXCELLENCE,HS Core,Gen Ed,Social Studies,HS Social Studies Other,107,5,21.4
09X404,SCHOOL FOR EXCELLENCE,HS Core,Gen Ed,Social Studies,HS US History,64,3,21.3
09X404,SCHOOL FOR EXCELLENCE,HS Core,ICT,English,HS English 09,21,1,21
09X404,SCHOOL FOR EXCELLENCE,HS Core,ICT,English,HS English 10,43,2,21.5
09X404,SCHOOL FOR EXCELLENCE,HS Core,ICT,English,HS English 11,25,1,25
09X404,SCHOOL FOR EXCELLENCE,HS Core,ICT,English,HS English 12,18,1,18
09X404,SCHOOL FOR EXCELLENCE,HS Core,ICT,English,HS English Other,68,3,22.7
09X404,SCHOOL FOR EXCELLENCE,HS Core,ICT,Math,HS Algebra I,68,3,22.7
09X404,SCHOOL FOR EXCELLENCE,HS Core,ICT,Math,HS Geometry,26,1,26
09X404,SCHOOL FOR EXCELLENCE,HS Core,ICT,Science,HS Living Environment,20,1,20
09X404,SCHOOL FOR EXCELLENCE,HS Core,ICT,Science,HS Other Science,21,1,21
09X404,SCHOOL FOR EXCELLENCE,HS Core,ICT,Science,HS Physics,31,1,31
09X404,SCHOOL FOR EXCELLENCE,HS Core,ICT,Social Studies,HS Global History,72,3,24
09X404,SCHOOL FOR EXCELLENCE,HS Core,ICT,Social Studies,HS Social Studies Other,73,3,24.3
09X404,SCHOOL FOR EXCELLENCE,HS Core,ICT,Social Studies,HS US History,30,1,30
09X404,SCHOOL FOR EXCELLENCE,HS Core,SC,English,HS English 09,18,1,18
09X404,SCHOOL FOR EXCELLENCE,HS Core,SC,English,HS English Other,18,1,18
09X404,SCHOOL FOR EXCELLENCE,HS Core,SC,Science,HS Other Science,17,1,17
09X412,BRONX HIGH SCHOOL OF BUSINESS,HS Core,Gen Ed,English,HS English 09,50,2,25
09X412,BRONX HIGH SCHOOL OF BUSINESS,HS Core,Gen Ed,English,HS English 10,55,2,27.5
09X412,BRONX HIGH SCHOOL OF BUSINESS,HS Core,Gen Ed,English,HS English 11,32,2,16
09X412,BRONX HIGH SCHOOL OF BUSINESS,HS Core,Gen Ed,English,HS English 12,40,2,20
09X412,BRONX HIGH SCHOOL OF BUSINESS,HS Core,Gen Ed,Math,HS Algebra I,105,4,26.3
09X412,BRONX HIGH SCHOOL OF BUSINESS,HS Core,Gen Ed,Math,HS Algebra II,35,2,17.5
09X412,BRONX HIGH SCHOOL OF BUSINESS,HS Core,Gen Ed,Math,HS Geometry,27,2,13.5
09X412,BRONX HIGH SCHOOL OF BUSINESS,HS Core,Gen Ed,Science,HS Chemistry,32,2,16
09X412,BRONX HIGH SCHOOL OF BUSINESS,HS Core,Gen Ed,Science,HS Earth Science,22,1,22
09X412,BRONX HIGH SCHOOL OF BUSINESS,HS Core,Gen Ed,Science,HS Living Environment,46,2,23
09X412,BRONX HIGH SCHOOL OF BUSINESS,HS Core,Gen Ed,Science,HS Other Life Science,40,2,20
09X412,BRONX HIGH SCHOOL OF BUSINESS,HS Core,Gen Ed,Social Studies,HS Global History,106,5,21.2
09X412,BRONX HIGH SCHOOL OF BUSINESS,HS Core,Gen Ed,Social Studies,HS Government,40,2,20
09X412,BRONX HIGH SCHOOL OF BUSINESS,HS Core,Gen Ed,Social Studies,HS US History,33,2,16.5
09X412,BRONX HIGH SCHOOL OF BUSINESS,HS Core,ICT,English,HS English 09,19,1,19
09X412,BRONX HIGH SCHOOL OF BUSINESS,HS Core,ICT,English,HS English 10,23,1,23
09X412,BRONX HIGH SCHOOL OF BUSINESS,HS Core,ICT,English,HS English 11,26,1,26
09X412,BRONX HIGH SCHOOL OF BUSINESS,HS Core,ICT,English,HS English 12,27,1,27
09X412,BRONX HIGH SCHOOL OF BUSINESS,HS Core,ICT,Math,HS Algebra I,58,3,19.3
09X412,BRONX HIGH SCHOOL OF BUSINESS,HS Core,ICT,Math,HS Algebra II,18,1,18
09X412,BRONX HIGH SCHOOL OF BUSINESS,HS Core,ICT,Math,HS Geometry,27,1,27
09X412,BRONX HIGH SCHOOL OF BUSINESS,HS Core,ICT,Science,HS Earth Science,30,1,30
09X412,BRONX HIGH SCHOOL OF BUSINESS,HS Core,ICT,Science,HS Living Environment,23,1,23
09X412,BRONX HIGH SCHOOL OF BUSINESS,HS Core,ICT,Science,HS Other Life Science,19,1,19
09X412,BRONX HIGH SCHOOL OF BUSINESS,HS Core,ICT,Science,HS Other Science,26,1,26
09X412,BRONX HIGH SCHOOL OF BUSINESS,HS Core,ICT,Social Studies,HS Global History,72,3,24
09X412,BRONX HIGH SCHOOL OF BUSINESS,HS Core,ICT,Social Studies,HS Government,27,1,27
09X412,BRONX HIGH SCHOOL OF BUSINESS,HS Core,ICT,Social Studies,HS US History,26,1,26
09X412,BRONX HIGH SCHOOL OF BUSINESS,HS Core,SC,English,HS English 09,6,1,6
09X412,BRONX HIGH SCHOOL OF BUSINESS,HS Core,SC,English,HS English 10,8,1,8
09X412,BRONX HIGH SCHOOL OF BUSINESS,HS Core,SC,Math,HS Algebra I,14,2,7
09X412,BRONX HIGH SCHOOL OF BUSINESS,HS Core,SC,Science,HS Living Environment,6,1,6
09X412,BRONX HIGH SCHOOL OF BUSINESS,HS Core,SC,Science,HS Other Life Science,8,1,8
09X412,BRONX HIGH SCHOOL OF BUSINESS,HS Core,SC,Social Studies,HS Global History,14,2,7
09X413,BRONX HIGH SCHOOL FOR MEDICAL SCIENCE,HS Core,Gen Ed,English,HS English 09,72,3,24
09X413,BRONX HIGH SCHOOL FOR MEDICAL SCIENCE,HS Core,Gen Ed,English,HS English 10,22,1,22
09X413,BRONX HIGH SCHOOL FOR MEDICAL SCIENCE,HS Core,Gen Ed,English,HS English 11,62,2,31
09X413,BRONX HIGH SCHOOL FOR MEDICAL SCIENCE,HS Core,Gen Ed,English,HS English Other,39,2,19.5
09X413,BRONX HIGH SCHOOL FOR MEDICAL SCIENCE,HS Core,Gen Ed,Math,HS Algebra I,135,6,22.5
09X413,BRONX HIGH SCHOOL FOR MEDICAL SCIENCE,HS Core,Gen Ed,Math,HS Algebra II,125,5,25
